time,theta,thetadot,x,xdot
0.0016699999999999818,0.09998281458126095,-0.02058149818235534,0.000012599099273984677,0.015088793846626227
0.0033399999999999637,0.09993137711699421,-0.04102072908085859,0.000050318281562752526,0.030084035629653283
0.005009999999999945,0.09984592881842633,-0.06131334875764491,0.00011299843732156884,0.04498227814461668
0.006679999999999927,0.09972671810198054,-0.08145507204964478,0.00020047473689307314,0.05978011811369818
0.00834999999999991,0.09957400049080041,-0.10144167295913956,0.0003125767042656618,0.0744741966677515
0.010019999999999892,0.09938803851561256,-0.12126898505476541,0.00044912829163614365,0.08906119982750185
0.011689999999999874,0.099169101614911,-0.14093290188301735,0.0006099479547751775,0.10353785898378305
0.013359999999999856,0.09891746603444553,-0.1604293773902358,0.000794848729193751,0.11790095137664762
0.015029999999999839,0.09863341472599672,-0.1797544263549914,0.00100363830710866,0.13214730057315832
0.01669999999999982,0.09831723724542044,-0.19890412483071696,0.0012361191152046092,0.14627377694364335
0.018369999999999845,0.09796922964994462,-0.21787461059837226,0.0014920883931901763,0.16027729813617245
0.02003999999999987,0.09758969439470211,-0.23666208362886057,0.001771338273144408,0.1741548295489846
0.021709999999999896,0.09717894022848335,-0.25526280655486294,0.0020736558596504647,0.18790338480058075
0.02337999999999992,0.09673728208869356,-0.2736731051516862,0.002398823310712079,0.20152002619716455
0.025049999999999947,0.0962650409954998,-0.29188936882667,0.0027466179194481632,0.21500186519709907
0.026719999999999973,0.09576254394515395,-0.3099080511166406,0.003116812196560281,0.2283460628720247
0.02839,0.09523012380247867,-0.32772567019284393,0.003509173953567095,0.24154983036426464
0.030060000000000024,0.09466811919250444,-0.3453388093727394,0.003923466386799268,0.2546104293401268
0.03173000000000005,0.09407687439124664,-0.36274411763798636,0.004359448162147635,0.26752517243869295
0.033400000000000075,0.09345673921561297,-0.3799383101579057,0.004816873500556735,0.2802914237156715
0.03507000000000006,0.0928080689124328,-0.3969181688176546,0.005295492264255112,0.29290659908187366
0.03674000000000004,0.09213122404660105,-0.4136805427503108,0.005795050043713072,0.30536816673586226
0.03841000000000003,0.09142657038833094,-0.4302223488720143,0.006315288245317652,0.3176736475903045
0.04008000000000001,0.09069447879951116,-0.44654057241928635,0.006855944179754038,0.32982061569155513
0.041749999999999995,0.0899353251191647,-0.4626322674875997,0.007416751151081631,0.34180669863198215
0.04341999999999998,0.08914949004800779,-0.47849455757024606,0.00799743854649226,0.3536295779545387
0.04508999999999996,0.08833735903210954,-0.49412463609651136,0.008597731926737176,0.3652869895490784
0.04675999999999995,0.08749932214565419,-0.5095197669681436,0.009217353117208598,0.3767767240399032
0.04842999999999993,0.08663577397280961,-0.5246772850930691,0.009856020299660762,0.3880966271640286
0.050099999999999915,0.08574711348870766,-0.539594596915292,0.010513448104554518,0.39924460013964613
0.0517699999999999,0.08483374393954356,-0.5542691809398876,0.011189347704008689,0.41021860002426064
0.05343999999999988,0.08389607272180352,-0.5686985882519862,0.011883426905340493,0.4210166400619775
0.05510999999999987,0.08293451126063149,-0.582880443028623,0.012595390245176493,0.43163679001941485
0.05677999999999985,0.08194947488734791,-0.5968124430423241,0.013324939084114622,0.44207717650971684
0.058449999999999835,0.08094138271613521,-0.6104923601552812,0.01407177170191699,0.4523359833041448
0.06011999999999982,0.07991065751990686,-0.6239180408029672,0.014835583393212289,0.4624114516307282
0.0617899999999998,0.07885772560537832,-0.6370874064660355,0.015616066563685763,0.47230188045945953
0.06345999999999978,0.07778301668736061,-0.6499984541293488,0.01641291082673384,0.4820056267735247
0.06512999999999976,0.07668696376229894,-0.6626492567269824,0.0172258031005597,0.49152110582606673
0.06679999999999973,0.07557000298108071,-0.6750379635720513,0.018054427705685182,0.500846791381988
0.06845999999999977,0.07443944478524721,-0.6870900215693936,0.01889336692446303,0.5099264624156585
0.07011999999999981,0.07328909807647314,-0.6988796947026706,0.019747220360338547,0.5188157731400386
0.07177999999999984,0.07211939973009183,-0.71040539263403,0.02061567091627127,0.5275133981244972
0.07343999999999988,0.0709307891982868,-0.7216656010924765,0.02149839934305533,0.5360180698457095
0.07509999999999992,0.06972370838355067,-0.7326588822010188,0.022395084335573932,0.5443285788429529
0.07675999999999995,0.06849860151161842,-0.7433838747827857,0.023305402629297565,0.5524437738563445
0.07841999999999999,0.06725591500391057,-0.7538392946451129,0.024229029096997208,0.5603625619476328
0.08008000000000003,0.06599609734952382,-0.7640239348406326,0.025165636845643356,0.5680839086031714
0.08174000000000006,0.06471959897680801,-0.7739366659044196,0.026114897313460915,0.5756068378187177
0.0834000000000001,0.06342687212456995,-0.7835764360662829,0.02707648036710958,0.5829304321657215
0.08508000000000007,0.06210251073509861,-0.793055515346471,0.0280618563351341,0.5901397853512235
0.08676000000000005,0.06076246105731179,-0.8022530820930952,0.02905917104792672,0.5971432567982616
0.08844000000000002,0.05940719674057331,-0.8111682890116162,0.03006807797985023,0.6039400781658282
0.09011999999999999,0.058037192788747104,-0.8198003709402875,0.031088229366126232,0.6105295426480518
0.09179999999999996,0.05665292542214742,-0.8281486449299666,0.0321192763061866,0.6169110049414073
0.09347999999999994,0.05525487193938163,-0.8362125102921225,0.03316086886695174,0.6230838811903101
0.09515999999999991,0.05384351057913951,-0.8439914486143417,0.034212656185999196,0.6290476489108936
0.09683999999999988,0.052419320381984234,-0.8514850237426912,0.03527428657458573,0.634801846892791
0.09851999999999986,0.05098278105220123,-0.8586928817303432,0.036345407620485874,0.640346075078773
0.10019999999999983,0.04953437281976203,-0.8656147507519275,0.037425666290609616,0.6456799944221193
0.10185999999999983,0.04809202051698717,-0.8721710138185275,0.03850169357812034,0.6507421981050776
0.10351999999999982,0.04663901685703728,-0.8784477822261116,0.039585953290356905,0.6555985988989778
0.10517999999999982,0.04517582581952252,-0.884445030255558,0.04067810366936545,0.6602490449709879
0.10683999999999981,0.04370291136236432,-0.8901628097973552,0.041777802752772195,0.6646934418828204
0.1084999999999998,0.042220737293168116,-0.8956012501043324,0.04288470846885981,0.6689317523510504
0.1101599999999998,0.040729767141034524,-0.9007605575106282,0.04399847873122868,0.6729639959865891
0.1118199999999998,0.03923046402886511,-0.9056410151167775,0.045118771533008424,0.6767902490133834
0.11347999999999979,0.03772329054621899,-0.9102429824408558,0.04624524504058534,0.6804106439664402
0.11513999999999978,0.0362087086227767,-0.9145668950356722,0.04737755768681157,0.6838253693692984
0.11679999999999978,0.03468717940246756,-0.9186132640720597,0.04851536826366188,0.6870346693910983
0.11846999999999981,0.03314993917689221,-0.9224056099662264,0.04966523649358294,0.6900570124846646
0.12013999999999984,0.03160659926693343,-0.9259183141569369,0.05081997897275424,0.6928721046540064
0.12180999999999988,0.030057626046404853,-0.9291521253705997,0.051979249940601914,0.6954803623221507
0.12347999999999991,0.02850348457580876,-0.9321078677407747,0.05314270437821833,0.6978822573016916
0.12514999999999993,0.026944638476907534,-0.9347864402065063,0.054309998100482974,0.7000783163393547
0.12681999999999996,0.025381549808327936,-0.9371888158769955,0.05548078784740631,0.7020691206408898
0.12849,0.023814678942254138,-0.9393160413630564,0.0566547313746641,0.703855305376627
0.13016000000000003,0.022244484442264508,-0.9411692360758479,0.05783148754329015,0.705437559168054
0.13183000000000006,0.02067142294236639,-0.9427495914934311,0.05901071640849611,0.7068166235557949
0.1335000000000001,0.019095949027282105,-0.9440583703957423,0.06019207930758759,0.7079932924493936
0.13517000000000007,0.017518515114038413,-0.9450969060686292,0.061375238946946555,0.7089684115593226
0.13684000000000004,0.015939571334910353,-0.9458666014776372,0.06255985948805083,0.7097428778116619
0.13851000000000002,0.014359565421769756,-0.9463689284122789,0.06374560663250181,0.7103176387459069
0.14018,0.012778942591886682,-0.9466054266015628,0.06493214770603294,0.7106936918963856
0.14184999999999998,0.011198145435231309,-0.9465777028015971,0.06611915174147187,0.7108720841577801
0.14351999999999995,0.009617613803322144,-0.946287429856122,0.06730628956063019,0.7108539111352631
0.14518999999999993,0.00803778469966505,-0.9457363457308584,0.06849323385509534,0.710640316479775
0.1468599999999999,0.00645909217182603,-0.9449262525225978,0.06967965926590068,0.7102324912089808
0.14852999999999988,0.004881967205179157,-0.9438590154439851,0.07086524246204981,0.7096316730144561
0.15019999999999986,0.003306837618369449,-0.9425365617849775,0.07204966221787298,0.7088391455556646
0.1518699999999999,0.0017341279605287288,-0.9409608798519871,0.0732325994891939,0.7078562377412986
0.15353999999999993,0.00016425941028111067,-0.939134017885739,0.07441373748828607,0.7066843229985609
0.15520999999999996,-0.0014023503234276494,-0.937058082958898,0.07559276175759952,0.7053248185309761
0.15688,-0.002965287098643619,-0.9347352398545339,0.07676936024223875,0.7037791845653228
0.15855000000000002,-0.0045241404358300884,-0.9321677099265129,0.07794322336117455,0.7020489235882854
0.16022000000000006,-0.006078503611375593,-0.9293577699429155,0.0791140440771729,0.700135579573425
0.1618900000000001,-0.007627973749157142,-0.9263077509135903,0.08028151796542522,0.6980407371990736
0.16356000000000012,-0.00917215191013309,-0.9230200369029632,0.08144534328086554,0.695766021057756
0.16523000000000015,-0.01071064317994196,-0.9194970638292262,0.0826052210241607,0.6933130948577426
0.1669000000000002,-0.012243056754485428,-0.9157413182510326,0.08376085500636105,0.6906836606173365
0.16856000000000018,-0.013759888351893174,-0.9117789812392991,0.08490507303401723,0.6878961789988096
0.17022000000000018,-0.015269955813901108,-0.9075917112893049,0.08604452198408019,0.6849377708206875
0.17188000000000017,-0.01677288789873374,-0.9031820924032586,0.08717891959617852,0.6818102156827256
0.17354000000000017,-0.018268317691076102,-0.8985527531871649,0.08830798659246225,0.6785153273817952
0.17520000000000016,-0.019755882675102088,-0.8937063656292008,0.08943144673369915,0.6750549531034489
0.17686000000000016,-0.021235224805470174,-0.888645643872482,0.09054902687402593,0.6714309726098755
0.17852000000000015,-0.022705990576278083,-0.8833733429832552,0.09166045701434887,0.6676452974247873
0.18018000000000015,-0.024167831087969632,-0.8778922577155411,0.09276547035438933,0.6636998700157692
0.18184000000000014,-0.025620402112188724,-0.8722052212732319,0.0938638033433701,0.6595966629746145
0.18350000000000014,-0.027063364154577062,-0.8663151040706323,0.09495519572933998,0.6553376781961557
0.1851700000000001,-0.028504984581260714,-0.8601883377611906,0.09604589972401904,0.6508984311740925
0.1868400000000001,-0.029936206689943606,-0.8538619550455396,0.09712906200385416,0.6463056628574209
0.18851000000000007,-0.031356699652439285,-0.84733898468733,0.09820442796155199,0.6415614960933324
0.19018000000000004,-0.03276613772617456,-0.8406224884865638,0.09927174655722253,0.6366680803721871
0.19185000000000002,-0.03416420030829854,-0.8337155600088579,0.1003307703621661,0.6316275909810485
0.19352,-0.03555057198767286,-0.8266213233187643,0.10138125560124796,0.6264422281585773
0.19518999999999997,-0.03692494259475063,-0.8193429317180003,0.10242296219386296,0.6211142162517256
0.19685999999999995,-0.03828700724935294,-0.8118835664894158,0.10345565379349383,0.6156458028746503
0.19852999999999993,-0.039636466406353196,-0.8042464356474868,0.10447909782586695,0.6100392580702565
0.2001999999999999,-0.04097302589928087,-0.7964347726960999,0.10549306552571036,0.6042968734747585
0.20186999999999994,-0.04229639698185738,-0.7884518353943555,0.10649733197211952,0.5984209614856351
0.20353999999999997,-0.04360629636747801,-0.7803009045310848,0.10749167612253652,0.5924138544333355
0.20521,-0.044902446266655245,-0.7719852827087413,0.10847588084534955,0.586277903757077
0.20688000000000004,-0.0461845744224394,-0.763508293137297,0.10944973295111965,0.5800154791850587
0.20855000000000007,-0.047452414143833915,-0.7548732784387333,0.11041302322244219,0.5736289679193984
0.2102200000000001,-0.048705704337223404,-0.746083599462688,0.11136554644245153,0.5671207738260836
0.21189000000000013,-0.04994418953583361,-0.737142634113779,0.11230710142197722,0.560493316630209
0.21356000000000017,-0.05116761992724309,-0.7280537761910966,0.11323749102536088,0.5537490311167582
0.2152300000000002,-0.052375751378967425,-0.7188204342403163,0.1141565221949432,0.5468903663371708
0.21690000000000023,-0.05356834546213724,-0.7094460304188535,0.11506400597423093,0.539919784821916
0.2185700000000002,-0.054745169473292304,-0.6999339993744449,0.11595975752975404,0.5328397617992838
0.22024000000000019,-0.055905996454314426,-0.6902877871375076,0.11684359617162365,0.5256527844205827
0.22191000000000016,-0.05705060521052216,-0.680510850027596,0.11771534537280147,0.518361350991923
0.22358000000000014,-0.05817878032695145,-0.6706066535742398,0.11857483278709194,0.5109679702127438
0.22525000000000012,-0.05929031218284627,-0.6605786714524166,0.11942189026586854,0.503475160421231
0.2269200000000001,-0.060384996964383854,-0.6504303844328799,0.12025635387354577,0.4958854488467581
0.22859000000000007,-0.06146263667565961,-0.6401652793475331,0.12107806390180867,0.4882013708694655
0.23026000000000005,-0.06252303914795687,-0.6297868480700064,0.12188686488261183,0.4804254692870824
0.23193000000000003,-0.06356601804732703,-0.6192985865115699,0.12268260559996025,0.47256029358908136
0.2336,-0.06459139288050575,-0.6087039936324811,0.1234651391004841,0.46460839923824254
0.23526,-0.06559300861397542,-0.5980704733100584,0.12422975673899853,0.4566204175430214
0.23692,-0.0665768913602989,-0.5873388071419638,0.12498104744811345,0.4485518133124276
0.23858,-0.06754288105392636,-0.5765124349283437,0.1257188794892669,0.44040510980455233
0.24023999999999998,-0.06849082333873399,-0.5655947957394569,0.12644312531506832,0.43218283337910846
0.24189999999999998,-0.06942056956607762,-0.5545893270316049,0.12715366157389837,0.4238875128368725
0.24355999999999997,-0.0703319767913912,-0.543499463778005,0.12785036911341865,0.41552167876648727
0.24521999999999997,-0.07122490776935492,-0.5323286376145374,0.12853313298300298,0.40708786289862625
0.24687999999999996,-0.0720992309476576,-0.5210802760002778,0.12920184243510288,0.39858859746751263
0.24853999999999996,-0.07295482045937772,-0.5097578013927039,0.12985639092555926,0.3900264145797784
0.2501999999999999,-0.07379155611400737,-0.4983646304374512,0.13049667611287233,0.3814038455906405
0.2518699999999999,-0.07461419208431437,-0.48683526157093104,0.13112632682939368,0.3726711699524458
0.25353999999999993,-0.07541752015919762,-0.4752412415730559,0.13174134726719594,0.36388250246000536
