Name,Test #,Loss,Mean Absolute Error (MAE),Mean Absolute Percentange Error (MAPE) %
Feedback Untrained,9,2.391139507293701,0.9294540882110596,101.4137954711914
Feedback Untrained,10,8.037738800048828,2.0118863582611084,102.82992553710938
Feedback Untrained,11,13.038104057312012,2.943740129470825,106.18211364746094
Feedback Untrained,12,26.798891067504883,3.6984667778015137,101.1654281616211
Feedback Trained,1,0.4356440305709839,0.5822719931602478,90231.375
Feedback Trained,2,0.4322636127471924,0.5781233906745911,10529175.0
Feedback Trained,3,0.432152658700943,0.5779918432235718,3033025.25
Feedback Trained,4,0.5847653150558472,0.5920769572257996,1226.1422119140625
Feedback Trained,5,2.6461315155029297,1.1283283233642578,1281.2376708984375
Feedback Trained,6,2.913227081298828,1.1923744678497314,1247.1617431640625
Feedback Trained,7,2.728990077972412,1.1294955015182495,386.7557067871094
Feedback Trained,8,3.6880009174346924,1.4602570533752441,126.69509887695312
Feedback Trained,9,3.358208417892456,1.2334481477737427,285676.21875
Feedback Trained,10,3.8783414363861084,1.527442455291748,245.9130096435547
Feedback Trained,11,12.39519214630127,2.546046495437622,314.7885437011719
Feedback Trained,12,27.513687133789062,3.6755707263946533,123.95543670654297
