Name,Test #,Loss,Mean Absolute Error (MAE),Mean Absolute Percentange Error (MAPE) %
Residual Untrained,5,0.0009253201424144208,0.006723459810018539,5.9912238121032715
Residual Untrained,6,0.0001436902239220217,0.007423508912324905,7.84793758392334
Residual Untrained,7,0.06599939614534378,0.02019583433866501,9.619377136230469
Residual Untrained,8,0.015967709943652153,0.012811877764761448,5.072575092315674
Residual Untrained,9,0.017785532400012016,0.005024868529289961,9.805069923400879
Residual Untrained,10,0.015492004342377186,0.013379155658185482,3.0761122703552246
Residual Untrained,11,0.11611641198396683,0.026979034766554832,2.8012282848358154
Residual Untrained,12,0.24920499324798584,0.058021675795316696,4.584112644195557
Residual Trained,1,0.00011082049604738131,0.007400348782539368,954.65185546875
Residual Trained,2,0.00011046390136471018,0.007337177637964487,120194.3046875
Residual Trained,3,0.00011043688573408872,0.007334941998124123,35484.5703125
Residual Trained,4,0.0005217281868681312,0.016848290339112282,50.55007553100586
Residual Trained,5,0.0024479604326188564,0.025211500003933907,28.735212326049805
Residual Trained,6,0.0012993060518056154,0.02202296443283558,17.87498664855957
Residual Trained,7,0.06440609693527222,0.029567426070570946,26.092958450317383
Residual Trained,8,0.028867965564131737,0.07027802616357803,802.8920288085938
Residual Trained,9,0.020154450088739395,0.03668496757745743,1089.9395751953125
Residual Trained,10,0.018219364807009697,0.041040293872356415,7.445849895477295
Residual Trained,11,0.12803493440151215,0.09152448177337646,4.627737522125244
Residual Trained,12,0.2746281027793884,0.13187049329280853,6.767674446105957
