Name,Test #,Loss,Mean Absolute Error (MAE),Mean Absolute Percentange Error (MAPE) %
Dense Untrained,1,0.00011213745165150613,0.00727018341422081,300.28631591796875
Dense Untrained,2,6.31557206531852e-09,5.312485882313922e-05,226.7054901123047
Dense Untrained,3,3.231711076523425e-08,0.00012975170102436095,165.0951385498047
Dense Untrained,4,0.4673149585723877,0.49909543991088867,224.5074920654297
Dense Untrained,5,0.4923170208930969,0.5017296671867371,176.95721435546875
Dense Untrained,6,0.5930808782577515,0.5367271304130554,224.9985809326172
Dense Untrained,7,5.479321002960205,1.5657862424850464,283.9832458496094
Dense Untrained,8,5.219311237335205,1.7403194904327393,202211.15625
Dense Untrained,9,2.744218349456787,1.2043160200119019,287128.53125
Dense Untrained,10,6.012702941894531,2.030832052230835,421.2116394042969
Dense Untrained,11,8.463128089904785,2.3543219566345215,422.2984924316406
Dense Untrained,12,33.334957122802734,4.255673408508301,1287.1177978515625
Dense Trained,1,0.0010626850416883826,0.025005483999848366,1913.9114990234375
Dense Trained,2,0.0011374668683856726,0.026033740490674973,536701.8125
Dense Trained,3,0.0011397303314879537,0.026059867814183235,78834.8359375
Dense Trained,4,0.004623684100806713,0.048057422041893005,136.44984436035156
Dense Trained,5,0.0036266003735363483,0.04274580627679825,63.690338134765625
Dense Trained,6,0.0025150105357170105,0.04118496552109718,48.23683547973633
Dense Trained,7,0.06782330572605133,0.051180098205804825,44.16583251953125
Dense Trained,8,0.023165173828601837,0.0729120597243309,11508.3076171875
Dense Trained,9,0.026210039854049683,0.07460527122020721,28813.720703125
Dense Trained,10,0.030415302142500877,0.10412386804819107,36.37323760986328
Dense Trained,11,0.1345605105161667,0.1223377212882042,18.882905960083008
Dense Trained,12,0.28412407636642456,0.1927664875984192,58.66278839111328
Conv Untrained,1,5.309021798893809e-05,0.004759517032653093,224.69825744628906
Conv Untrained,2,3.231114709123517e-09,3.853786256513558e-05,278.13055419921875
Conv Untrained,3,5.7304902156829485e-08,0.0001517395576229319,149.6407012939453
Conv Untrained,4,0.313798189163208,0.4157971143722534,525.2395629882812
Conv Untrained,5,0.629690408706665,0.5264581441879272,283.2630310058594
Conv Untrained,6,0.7584194540977478,0.5754361152648926,191.07781982421875
Conv Untrained,7,7.336019515991211,1.6047661304473877,779.0969848632812
Conv Untrained,8,7.410044193267822,1.90542471408844,101805.71875
Conv Untrained,9,3.097872495651245,1.2679107189178467,165827.875
Conv Untrained,10,5.039640426635742,1.5892741680145264,153.4724578857422
Conv Untrained,11,9.036965370178223,2.2891745567321777,206.57318115234375
Conv Untrained,12,35.513145446777344,4.231572151184082,280.9931335449219
Conv Trained,1,0.0013427298981696367,0.031485702842473984,2710.570068359375
Conv Trained,2,0.0012341021792963147,0.029977817088365555,532248.75
Conv Trained,3,0.0012315844651311636,0.029941968619823456,105515.3828125
Conv Trained,4,0.004330134950578213,0.056707002222537994,70.17354583740234
Conv Trained,5,0.006706730462610722,0.056751687079668045,59.01115036010742
Conv Trained,6,0.005957622081041336,0.05502051115036011,44.64085388183594
Conv Trained,7,0.0708894431591034,0.08529577404260635,53.85649490356445
Conv Trained,8,0.03744843974709511,0.10707402229309082,1637.546875
Conv Trained,9,0.029168695211410522,0.08873586356639862,6353.6630859375
Conv Trained,10,0.025380272418260574,0.08544841408729553,34.98290252685547
Conv Trained,11,0.13829989731311798,0.13741819560527802,24.796388626098633
Conv Trained,12,0.31882384419441223,0.2449263483285904,43.622684478759766
LSTM Untrained,1,7.004075450822711e-05,0.005717948079109192,180.09617614746094
LSTM Untrained,2,4.734761471780757e-09,4.745287878904492e-05,168.08702087402344
LSTM Untrained,3,4.485992022296159e-08,0.00014364940579980612,183.18370056152344
LSTM Untrained,4,0.32113128900527954,0.43078988790512085,310.5540466308594
LSTM Untrained,5,0.5594208240509033,0.5574696063995361,210.09799194335938
LSTM Untrained,6,0.6511854529380798,0.5900877118110657,223.44357299804688
LSTM Untrained,7,4.404444217681885,1.3221409320831299,490.2466735839844
LSTM Untrained,8,4.4614152908325195,1.5424926280975342,14060.80859375
LSTM Untrained,9,2.772350788116455,1.0397166013717651,21587.94140625
LSTM Untrained,10,4.8253679275512695,1.6218522787094116,114.33700561523438
LSTM Untrained,11,7.645375728607178,2.255481243133545,225.2472381591797
LSTM Untrained,12,26.48203468322754,3.6028499603271484,168.12277221679688
LSTM Trained,1,0.0005300433840602636,0.016572514548897743,1018.7872314453125
LSTM Trained,2,0.0005303180660121143,0.01662767119705677,150082.59375
LSTM Trained,3,0.0005303722573444247,0.016630025580525398,52102.44921875
LSTM Trained,4,0.002508664969354868,0.038566797971725464,95.63783264160156
LSTM Trained,5,0.0030365174170583487,0.02838858589529991,38.46815490722656
LSTM Trained,6,0.002040519844740629,0.025388766080141068,27.958457946777344
LSTM Trained,7,0.06778504699468613,0.05497897416353226,44.41694259643555
LSTM Trained,8,0.02837122417986393,0.08614025264978409,5744.04052734375
LSTM Trained,9,0.027229227125644684,0.07717125117778778,21263.62890625
LSTM Trained,10,0.03134870529174805,0.1005009263753891,32.003170013427734
LSTM Trained,11,0.23588690161705017,0.1548340916633606,23.219751358032227
LSTM Trained,12,0.5786307454109192,0.34465932846069336,41.561466217041016
Residual Untrained,1,8.772797488454387e-10,2.2975944375502877e-05,1.8340704441070557
Residual Untrained,2,2.9951827015773855e-14,1.4058593933441443e-07,1.5353553295135498
Residual Untrained,3,5.061933944922048e-13,5.456400913317339e-07,1.932181715965271
Residual Untrained,4,5.172354940441437e-05,0.004351657349616289,11.99767017364502
